pedido_id,cliente_id,data_pedido,valor_total,status_x,n_itens,transportadora_id,data_envio,data_entrega_prevista,data_entrega_real,atraso_dias,avaliacao_cliente,status_y,regiao_id,cidade,nome_x,tempo_medio_entrega_dias,taxa_atraso,nome_y,distancia_media_km,taxa_congestionamento,tempo_processamento,tempo_entrega_estimado,mes_pedido,dia_semana_pedido,fim_de_semana,atrasada,eficiencia_entrega,valor_total_scaled,tempo_processamento_scaled,tempo_entrega_estimado_scaled,distancia_media_km_scaled,taxa_congestionamento_scaled,metodo_pagamento_Cartão de Crédito,metodo_pagamento_Pix,metodo_pagamento_Transferência,estado_AL,estado_AM,estado_AP,estado_BA,estado_CE,estado_DF,estado_ES,estado_GO,estado_MA,estado_MG,estado_MS,estado_MT,estado_PA,estado_PB,estado_PE,estado_PI,estado_PR,estado_RJ,estado_RN,estado_RO,estado_RR,estado_RS,estado_SC,estado_SE,estado_SP,estado_TO
547,268,2023-12-07,4803.69,Entregue,5,2,2023-12-10,2023-12-15,2023-12-15,0,4,Entregue,1,Pimenta,Transportadora_B,3,0.16,Região_A,454,1.9,3,5,12,3,0,0,1.0,1.0674040443548762,1.201790052718506,-1.277659109502207,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548,300,2023-07-19,1168.31,Entregue,2,2,2023-07-20,2023-07-23,2023-07-23,0,4,Entregue,2,Ferreira,Transportadora_B,3,0.16,Região_B,1392,1.27,1,3,7,2,0,0,1.0,-1.070613817640234,-1.245847529192911,-1.7273015904109548,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
549,210,2023-05-11,5929.41,Entregue,5,7,2023-05-13,2023-05-19,2023-05-19,0,3,Entregue,2,Fogaça Paulista,Transportadora_G,5,0.28,Região_B,1392,1.27,2,6,5,3,0,0,1.0,1.7294557329280478,-0.0220287382372025,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
550,75,2023-07-05,5775.46,Entregue,4,1,2023-07-08,2023-07-25,2023-07-25,0,5,Entregue,5,Marques,Transportadora_A,9,0.26,Região_E,1444,1.96,3,17,7,2,0,0,1.0,1.638915583107631,1.201790052718506,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,130,2023-10-10,6168.71,Entregue,4,8,2023-10-11,2023-10-18,2023-10-18,0,4,Entregue,4,Cunha Verde,Transportadora_H,4,0.11,Região_D,1204,1.87,1,7,10,1,0,0,1.0,1.8701914123825836,-1.245847529192911,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,155,2023-02-16,2535.76,Entregue,2,8,2023-02-17,2023-02-22,2023-02-22,0,5,Entregue,2,Nogueira de Abreu,Transportadora_H,4,0.11,Região_B,1392,1.27,1,5,2,3,0,0,1.0,-0.2663973326000967,-1.245847529192911,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
553,18,2023-05-21,843.66,Entregue,1,7,2023-05-23,2023-05-29,2023-05-29,0,4,Entregue,2,Martins de Lopes,Transportadora_G,5,0.28,Região_B,1392,1.27,2,6,5,6,1,0,1.0,-1.2615450267288886,-0.0220287382372025,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
554,52,2023-03-24,2910.49,Entregue,3,6,2023-03-26,2023-04-12,2023-04-12,0,3,Entregue,3,Monteiro de das Neves,Transportadora_F,10,0.21,Região_C,1336,1.7,2,17,3,4,0,0,1.0,-0.04601337454745108,-0.0220287382372025,1.4201957759502801,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
555,95,2023-11-19,3462.62,Entregue,4,5,2023-11-22,2023-12-01,2023-12-01,0,3,Entregue,4,Ribeiro da Mata,Transportadora_E,5,0.13,Região_D,1204,1.87,3,9,11,6,1,0,1.0,0.27870200655256067,1.201790052718506,-0.3783741476847113,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,81,2023-05-08,2875.12,Entregue,5,3,2023-05-11,2023-05-26,2023-05-26,0,5,Entregue,5,Pimenta,Transportadora_C,8,0.2,Região_E,1444,1.96,3,15,5,0,0,0,1.0,-0.06681496661726684,1.201790052718506,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
557,145,2023-04-12,1773.12,Entregue,1,3,2023-04-14,2023-04-28,2023-04-28,0,4,Entregue,4,Silveira,Transportadora_C,8,0.2,Região_D,1204,1.87,2,14,4,2,0,0,1.0,-0.7149165911843305,-0.0220287382372025,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,11,2023-01-12,3226.6,Entregue,5,3,2023-01-15,2023-01-30,2023-02-04,5,2,Entregue,5,Pacheco,Transportadora_C,8,0.2,Região_E,1444,1.96,3,15,1,3,0,1,0.75,0.13989534100780715,1.201790052718506,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,77,2023-02-15,2099.15,Entregue,3,7,2023-02-16,2023-02-24,2023-02-24,0,4,Entregue,3,Novaes de Moraes,Transportadora_G,5,0.28,Região_C,1336,1.7,1,8,2,2,0,0,1.0,-0.5231737847799749,-1.245847529192911,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,61,2023-04-25,2146.87,Entregue,2,8,2023-04-27,2023-05-02,2023-05-02,0,4,Entregue,2,da Paz,Transportadora_H,4,0.11,Região_B,1392,1.27,2,5,4,1,0,0,1.0,-0.49510898484863175,-0.0220287382372025,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
561,111,2023-05-25,414.71,Entregue,2,3,2023-05-27,2023-06-11,2023-06-14,3,1,Entregue,5,Silva,Transportadora_C,8,0.2,Região_E,1444,1.96,2,15,5,3,0,1,0.8333333333333334,-1.5138165256926288,-0.0220287382372025,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
562,128,2023-07-09,3934.46,Entregue,5,7,2023-07-11,2023-07-17,2023-07-17,0,5,Entregue,2,Fonseca,Transportadora_G,5,0.28,Região_B,1392,1.27,2,6,7,6,1,0,1.0,0.5561977148426908,-0.0220287382372025,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,217,2023-11-02,3304.85,Entregue,3,1,2023-11-03,2023-11-18,2023-11-18,0,3,Entregue,3,Vasconcelos do Oeste,Transportadora_A,9,0.26,Região_C,1336,1.7,1,15,11,3,0,0,1.0,0.18591526126404376,-1.245847529192911,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,182,2023-11-07,5181.63,Entregue,5,7,2023-11-09,2023-11-18,2023-11-18,0,3,Entregue,5,Melo,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,11,1,0,0,1.0,1.2896758483375228,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
565,298,2023-04-02,2655.63,Entregue,3,8,2023-04-04,2023-04-10,2023-04-10,0,4,Entregue,3,Correia de Minas,Transportadora_H,4,0.11,Região_C,1336,1.7,2,6,4,6,1,0,1.0,-0.19590010779351427,-0.0220287382372025,-1.052837869047833,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,73,2023-05-14,1498.6,Entregue,1,3,2023-05-15,2023-05-25,2023-05-25,0,4,Entregue,2,Sá Alegre,Transportadora_C,8,0.2,Região_B,1392,1.27,1,10,5,6,1,0,1.0,-0.8763656456091493,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
567,221,2023-05-25,2857.57,Entregue,3,3,2023-05-27,2023-06-11,2023-06-11,0,4,Entregue,1,Montenegro,Transportadora_C,8,0.2,Região_A,454,1.9,2,15,5,3,0,0,1.0,-0.07713636726259515,-0.0220287382372025,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
568,285,2023-12-03,3168.29,Entregue,4,1,2023-12-04,2023-12-21,2023-12-21,0,3,Entregue,5,da Mota,Transportadora_A,9,0.26,Região_E,1444,1.96,1,17,12,6,1,0,1.0,0.10560241384945375,-1.245847529192911,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,224,2023-03-01,3523.8,Entregue,4,8,2023-03-03,2023-03-09,2023-03-09,0,5,Entregue,3,Almeida,Transportadora_H,4,0.11,Região_C,1336,1.7,2,6,3,2,0,0,1.0,0.31468282088197363,-0.0220287382372025,-1.052837869047833,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570,64,2023-06-28,1010.93,Entregue,1,3,2023-06-30,2023-07-15,2023-07-15,0,5,Entregue,1,Ramos de Minas,Transportadora_C,8,0.2,Região_A,454,1.9,2,15,6,2,0,0,1.0,-1.163171198469966,-0.0220287382372025,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
571,289,2023-12-06,3910.4,Entregue,5,7,2023-12-07,2023-12-16,2023-12-16,0,3,Entregue,4,Pimenta,Transportadora_G,5,0.28,Região_D,1204,1.87,1,9,12,2,0,0,1.0,0.5420476920776423,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
572,49,2023-06-18,1741.81,Entregue,1,2,2023-06-21,2023-06-26,2023-06-26,0,5,Entregue,3,Martins da Prata,Transportadora_B,3,0.16,Região_C,1336,1.7,3,5,6,6,1,0,1.0,-0.733330440426794,1.201790052718506,-1.277659109502207,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,166,2023-03-20,1021.8,Entregue,1,8,2023-03-22,2023-03-28,2023-03-28,0,4,Entregue,3,Novaes dos Dourados,Transportadora_H,4,0.11,Região_C,1336,1.7,2,6,3,0,0,0,1.0,-1.1567783993238279,-0.0220287382372025,-1.052837869047833,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,169,2023-01-23,3298.86,Entregue,5,5,2023-01-24,2023-02-01,2023-02-01,0,3,Entregue,3,Guerra de Melo,Transportadora_E,5,0.13,Região_C,1336,1.7,1,8,1,0,0,0,1.0,0.18239245842270385,-1.245847529192911,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575,281,2023-11-05,5211.84,Entregue,4,7,2023-11-06,2023-11-12,2023-11-19,7,1,Entregue,2,Farias,Transportadora_G,5,0.28,Região_B,1392,1.27,1,6,11,6,1,1,0.46153846153846156,1.307442772183413,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
576,199,2023-07-26,3765.4,Entregue,3,7,2023-07-28,2023-08-06,2023-08-06,0,4,Entregue,4,Alves,Transportadora_G,5,0.28,Região_D,1204,1.87,2,9,7,2,0,0,1.0,0.45677116252934435,-0.0220287382372025,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,184,2023-12-07,1167.56,Entregue,1,4,2023-12-10,2023-12-25,2023-12-25,0,4,Entregue,1,Castro,Transportadora_D,8,0.27,Região_A,454,1.9,3,15,12,3,0,0,1.0,-1.0710549031378978,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,138,2023-10-16,4380.9,Entregue,5,7,2023-10-19,2023-10-25,2023-10-30,5,2,Entregue,2,Freitas de Martins,Transportadora_G,5,0.28,Região_B,1392,1.27,3,6,10,0,0,1,0.5454545454545454,0.8187553276119464,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
579,115,2023-11-28,3133.92,Entregue,2,2,2023-12-01,2023-12-06,2023-12-06,0,4,Entregue,5,Cirino,Transportadora_B,3,0.16,Região_E,1444,1.96,3,5,11,1,0,0,1.0,0.0853889357765228,1.201790052718506,-1.277659109502207,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
580,245,2023-06-03,1617.79,Entregue,2,7,2023-06-04,2023-06-10,2023-06-10,0,3,Entregue,2,Ramos,Transportadora_G,5,0.28,Região_B,1392,1.27,1,6,6,5,1,0,1.0,-0.8062683383204484,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,24,2023-09-20,1208.81,Entregue,1,7,2023-09-22,2023-10-01,2023-10-07,6,3,Entregue,5,Pinto do Amparo,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,9,2,0,1,0.6,-1.0467952007663992,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
582,182,2023-05-11,4250.2,Entregue,5,3,2023-05-12,2023-05-27,2023-05-27,0,3,Entregue,5,Melo,Transportadora_C,8,0.2,Região_E,1444,1.96,1,15,5,3,0,0,1.0,0.7418888282191014,-1.245847529192911,0.9705532950415322,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
583,214,2023-12-27,1913.03,Entregue,3,5,2023-12-30,2024-01-05,2024-01-05,0,3,Entregue,2,Almeida,Transportadora_E,5,0.13,Região_B,1392,1.27,3,6,12,2,0,0,1.0,-0.6326335618801763,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
584,95,2023-02-10,6918.39,Entregue,5,7,2023-02-11,2023-02-20,2023-02-22,2,3,Entregue,4,Ribeiro da Mata,Transportadora_G,5,0.28,Região_D,1204,1.87,1,9,2,4,0,1,0.8181818181818182,2.31108871356719,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,236,2023-12-21,3663.49,Entregue,4,2,2023-12-23,2023-12-28,2023-12-29,1,1,Entregue,5,Brito,Transportadora_B,3,0.16,Região_E,1444,1.96,2,5,12,3,0,1,0.8333333333333334,0.3968364651068129,-0.0220287382372025,-1.277659109502207,0.7172905970746474,0.8548536624717598,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,9,2023-12-23,1928.83,Entregue,2,3,2023-12-25,2024-01-04,2024-01-04,0,4,Entregue,2,Montenegro do Amparo,Transportadora_C,8,0.2,Região_B,1392,1.27,2,10,12,5,1,0,1.0,-0.6233413607293963,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,45,2023-06-04,3125.26,Entregue,4,3,2023-06-05,2023-06-15,2023-06-15,0,5,Entregue,2,Vargas,Transportadora_C,8,0.2,Região_B,1392,1.27,1,10,6,6,1,0,1.0,0.0802958685635004,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
